Invoice ID,Date,Quarter,Month_Name,Is_Weekend,Time,Shopping_Period,Store_Name,Branch,Store_Size,City,Customer type,Membership_Level,Gender,Age_Group,Product line,Eco_Premium,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating,Is_Holiday_Season,Is_Promotion
388-76-2555,2025-02-13,Q1,二月,False,13:59:00,午餐,全聯新莊店,全聯,中型,高雄市,Member,一般會員,Male,26-35,運動休閒,False,410.7,6,123.21,2587.41,現金,2464.2,4.761904762,123.21,6.3,False,True
711-31-1234,2025-03-16,Q1,三月,True,18:51:00,晚餐,好市多中和店,好市多,大型,桃園市,Member,金卡會員,Female,46-55,3C配件,False,3233.59,4,646.72,13581.07,現金,12934.35,4.761904762,646.72,7.9,False,False
886-54-6089,2025-01-15,Q1,一月,False,17:24:00,晚餐,好市多內湖店,好市多,大型,高雄市,Member,VIP會員,Female,18-25,居家生活,True,386.45,6,115.93,2434.62,現金,2318.69,4.761904762,115.93,7.7,True,True
707-32-7409,2025-02-26,Q1,二月,False,11:58:00,午餐,好市多桃園店,好市多,大型,台北市,Member,VIP會員,Female,26-35,運動休閒,False,3230.21,4,646.04,13566.87,電子支付,12920.83,4.761904762,646.04,4.5,False,True
759-98-4285,2025-02-27,Q1,二月,False,19:01:00,晚餐,美廉社中壢店,美廉社,小型,台中市,Member,一般會員,Female,46-55,美妝保養,True,2380.32,7,833.11,17495.33,信用卡,16662.21,4.761904762,833.11,8.0,False,False
201-63-8275,2025-02-17,Q1,二月,False,16:50:00,下午,大潤發安和店,大潤發,大型,桃園市,Member,銀卡會員,Female,46-55,運動休閒,False,1898.96,7,664.64,13957.36,電子支付,13292.72,4.761904762,664.64,5.7,False,True
471-06-8611,2025-02-06,Q1,二月,False,10:22:00,早晨,好市多汐止店,好市多,大型,台中市,Member,金卡會員,Female,36-45,食品飲料,False,1772.32,1,88.62,1860.94,信用卡,1772.32,4.761904762,88.62,6.3,False,False
200-16-5952,2025-01-17,Q1,一月,False,16:46:00,下午,好市多汐止店,好市多,大型,台北市,Member,金卡會員,Male,18-25,食品飲料,False,2219.63,2,221.96,4661.22,電子支付,4439.25,4.761904762,221.96,6.0,True,False
120-54-2248,2025-01-22,Q1,一月,False,18:08:00,晚餐,美廉社板橋店,美廉社,小型,台北市,Member,一般會員,Female,46-55,食品飲料,False,800.0,5,200.0,4200.0,信用卡,4000.0,4.761904762,200.0,8.0,True,True
102-77-2261,2025-03-05,Q1,三月,False,18:02:00,晚餐,家樂福桂林店,家樂福,大型,台中市,Member,銀卡會員,Male,26-35,美妝保養,True,1958.52,7,685.48,14395.09,信用卡,13709.61,4.761904762,685.48,4.2,False,False
875-31-8302,2025-01-03,Q1,一月,False,13:07:00,午餐,全聯中和店,全聯,中型,台中市,Member,金卡會員,Male,36-45,運動休閒,False,2801.4,1,140.07,2941.47,現金,2801.4,4.761904762,140.07,9.6,True,True
102-06-2002,2025-03-20,Q1,三月,False,17:52:00,晚餐,全聯逢甲店,全聯,中型,台中市,Normal,非會員,Male,18-25,運動休閒,False,757.5,5,189.38,3976.88,電子支付,3787.5,4.761904762,189.38,6.1,False,True
457-94-0464,2025-01-30,Q1,一月,False,20:32:00,夜間,好市多岡山店,好市多,大型,高雄市,Member,金卡會員,Male,26-35,3C配件,False,2970.88,9,1336.9,28074.86,電子支付,26737.96,4.761904762,1336.9,5.6,True,False
629-42-4133,2025-02-18,Q1,二月,False,19:24:00,晚餐,全聯忠孝店,全聯,中型,台南市,Normal,非會員,Male,56-65,美妝保養,True,654.0,8,261.6,5493.6,現金,5232.0,4.761904762,261.6,8.3,False,False
534-53-3526,2025-02-11,Q1,二月,False,16:06:00,下午,好市多岡山店,好市多,大型,高雄市,Member,VIP會員,Female,46-55,運動休閒,False,3203.84,4,640.77,13456.11,電子支付,12815.34,4.761904762,640.77,7.8,False,False
307-04-2070,2025-02-05,Q1,二月,False,14:14:00,下午,好市多內湖店,好市多,大型,桃園市,Member,VIP會員,Female,36-45,時尚配件,False,1035.26,1,51.76,1087.03,電子支付,1035.26,4.761904762,51.76,4.1,True,False
468-99-7231,2025-03-03,Q1,三月,False,17:36:00,晚餐,全聯中和店,全聯,中型,新北市,Normal,非會員,Female,18-25,居家生活,True,1320.3,8,528.12,11090.52,現金,10562.4,4.761904762,528.12,8.8,False,True
516-77-6464,2025-02-24,Q1,二月,False,13:08:00,午餐,全聯松山店,全聯,中型,新北市,Member,一般會員,Female,46-55,美妝保養,True,304.8,5,76.2,1600.2,電子支付,1524.0,4.761904762,76.2,4.1,False,True
404-91-5964,2025-02-04,Q1,二月,False,16:09:00,下午,愛買台中店,愛買,大型,台中市,Member,一般會員,Male,65+,3C配件,False,2039.17,7,713.71,14987.87,信用卡,14274.16,4.761904762,713.71,9.0,True,True
886-77-9084,2025-02-18,Q1,二月,False,11:33:00,午餐,大潤發安和店,大潤發,大型,桃園市,Member,一般會員,Male,26-35,3C配件,False,2007.89,8,803.16,16866.26,電子支付,16063.1,4.761904762,803.16,5.5,False,False
790-38-4466,2025-01-23,Q1,一月,False,10:18:00,早晨,楓康內湖店,楓康,中型,台中市,Normal,非會員,Female,56-65,美妝保養,True,316.51,5,79.13,1661.69,電子支付,1582.56,4.761904762,79.13,9.3,True,True
704-10-4056,2025-01-14,Q1,一月,False,10:55:00,早晨,好市多新莊店,好市多,大型,新北市,Member,VIP會員,Male,26-35,美妝保養,True,2044.49,3,306.67,6440.15,信用卡,6133.47,4.761904762,306.67,5.6,True,False
497-37-6538,2025-01-17,Q1,一月,False,15:15:00,下午,全聯中壢店,全聯,中型,高雄市,Member,一般會員,Male,26-35,運動休閒,False,1767.3,7,618.56,12989.65,電子支付,12371.1,4.761904762,618.56,9.7,True,True
651-96-5970,2025-03-03,Q1,三月,False,20:06:00,夜間,大潤發景平店,大潤發,大型,新北市,Normal,非會員,Male,46-55,時尚配件,False,1296.23,1,64.81,1361.04,信用卡,1296.23,4.761904762,64.81,4.0,False,False
400-80-4065,2025-02-15,Q1,二月,True,20:21:00,夜間,美廉社桃園店,美廉社,小型,台南市,Normal,非會員,Male,36-45,美妝保養,True,1900.21,4,380.04,7980.87,信用卡,7600.82,4.761904762,380.04,9.2,False,True
744-16-7898,2025-01-15,Q1,一月,False,13:48:00,午餐,全聯一中店,全聯,中型,台中市,Member,一般會員,Female,18-25,居家生活,True,2921.1,10,1460.55,30671.55,信用卡,29211.0,4.761904762,1460.55,4.9,True,False
263-12-5321,2025-02-27,Q1,二月,False,12:52:00,午餐,全聯中壢店,全聯,中型,台北市,Member,一般會員,Male,56-65,3C配件,False,2778.0,7,972.3,20418.3,信用卡,19446.0,4.761904762,972.3,9.3,False,False
702-72-0487,2025-02-26,Q1,二月,False,12:28:00,午餐,大潤發桃園店,大潤發,大型,台北市,Member,一般會員,Female,18-25,3C配件,False,1301.82,2,130.18,2733.82,信用卡,2603.63,4.761904762,130.18,6.6,False,False
605-83-1050,2025-03-15,Q1,三月,True,16:26:00,下午,全聯信義店,全聯,中型,台北市,Member,一般會員,Male,36-45,時尚配件,False,815.4,2,81.54,1712.34,電子支付,1630.8,4.761904762,81.54,4.3,False,True
443-60-9639,2025-01-24,Q1,一月,False,13:24:00,午餐,家樂福板橋店,家樂福,大型,高雄市,Member,一般會員,Female,26-35,居家生活,True,1825.37,1,91.27,1916.64,電子支付,1825.37,4.761904762,91.27,5.5,True,False
864-24-7918,2025-02-22,Q1,二月,True,15:15:00,下午,全聯忠孝店,全聯,中型,桃園市,Member,銀卡會員,Female,46-55,運動休閒,False,734.7,10,367.35,7714.35,現金,7347.0,4.761904762,367.35,8.1,False,False
359-94-5395,2025-03-15,Q1,三月,True,10:50:00,早晨,好市多中和店,好市多,大型,高雄市,Member,VIP會員,Male,26-35,美妝保養,True,3136.89,1,156.84,3293.74,信用卡,3136.89,4.761904762,156.84,9.8,False,False
401-09-4232,2025-02-11,Q1,二月,False,18:38:00,晚餐,美廉社板橋店,美廉社,小型,台北市,Normal,非會員,Male,46-55,居家生活,True,2403.05,5,600.76,12616.0,電子支付,12015.23,4.761904762,600.76,9.4,False,False
751-15-6198,2025-01-12,Q1,一月,True,16:45:00,下午,全聯松山店,全聯,中型,台北市,Member,一般會員,Male,26-35,運動休閒,False,690.3,6,207.09,4348.89,電子支付,4141.8,4.761904762,207.09,7.9,True,True
324-41-6833,2025-03-03,Q1,三月,False,19:30:00,晚餐,全聯永和店,全聯,中型,台中市,Member,銀卡會員,Female,26-35,3C配件,False,906.0,8,362.4,7610.4,電子支付,7248.0,4.761904762,362.4,5.1,False,False
474-33-8305,2025-03-23,Q1,三月,True,13:23:00,午餐,美廉社中和店,美廉社,小型,高雄市,Normal,非會員,Male,56-65,時尚配件,False,1868.05,7,653.82,13730.17,電子支付,13076.36,4.761904762,653.82,6.9,False,False
759-29-9521,2025-03-04,Q1,三月,False,11:27:00,午餐,家樂福高雄店,家樂福,大型,高雄市,Member,一般會員,Female,26-35,時尚配件,False,1468.21,9,660.7,13874.61,現金,13213.91,4.761904762,660.7,8.0,False,False
831-81-6575,2025-02-23,Q1,二月,True,11:12:00,午餐,家樂福高雄店,家樂福,大型,高雄市,Normal,非會員,Female,26-35,3C配件,False,2266.79,9,1020.06,21421.19,現金,20401.14,4.761904762,1020.06,8.0,False,True
220-68-6701,2025-03-17,Q1,三月,False,16:36:00,下午,家樂福板橋店,家樂福,大型,高雄市,Normal,非會員,Female,46-55,居家生活,True,2323.17,4,464.63,9757.32,現金,9292.68,4.761904762,464.63,4.2,False,False
618-34-8551,2025-01-15,Q1,一月,False,18:41:00,晚餐,好市多台中店,好市多,大型,桃園市,Member,金卡會員,Female,65+,運動休閒,False,3150.42,2,315.04,6615.87,信用卡,6300.83,4.761904762,315.04,8.5,True,False
257-60-7754,2025-01-08,Q1,一月,False,17:12:00,晚餐,美廉社台南店,美廉社,小型,台中市,Normal,非會員,Female,26-35,3C配件,False,1392.38,4,278.48,5847.98,現金,5569.5,4.761904762,278.48,9.0,True,True
559-61-5987,2025-01-14,Q1,一月,False,10:38:00,早晨,全聯信義店,全聯,中型,高雄市,Normal,非會員,Female,36-45,美妝保養,True,532.5,1,26.62,559.12,現金,532.5,4.761904762,26.62,8.6,True,False
189-55-2313,2025-01-30,Q1,一月,False,10:33:00,早晨,好市多內湖店,好市多,大型,台中市,Member,VIP會員,Female,36-45,時尚配件,False,2102.31,10,1051.15,22074.21,電子支付,21023.06,4.761904762,1051.15,6.0,True,False
565-91-4567,2025-03-15,Q1,三月,True,14:38:00,下午,美廉社忠孝店,美廉社,小型,台南市,Normal,非會員,Male,18-25,美妝保養,True,297.99,8,119.2,2503.12,電子支付,2383.92,4.761904762,119.2,6.2,False,False
380-60-5336,2025-02-24,Q1,二月,False,18:06:00,晚餐,美廉社台南店,美廉社,小型,台北市,Member,一般會員,Female,65+,3C配件,False,1116.01,10,558.0,11718.08,信用卡,11160.07,4.761904762,558.0,5.0,False,True
815-04-6282,2025-02-08,Q1,二月,True,12:52:00,午餐,家樂福高雄店,家樂福,大型,台中市,Member,銀卡會員,Female,36-45,運動休閒,False,1948.32,5,487.08,10228.68,信用卡,9741.6,4.761904762,487.08,6.5,False,False
674-56-6360,2025-03-22,Q1,三月,True,14:00:00,下午,全聯松山店,全聯,中型,桃園市,Member,一般會員,Male,26-35,3C配件,False,2854.5,1,142.73,2997.22,電子支付,2854.5,4.761904762,142.73,6.0,False,False
778-34-2523,2025-01-24,Q1,一月,False,10:57:00,早晨,全聯桃園店,全聯,中型,桃園市,Member,一般會員,Female,26-35,3C配件,False,1458.6,8,583.44,12252.24,現金,11668.8,4.761904762,583.44,5.0,True,True
499-27-7781,2025-03-14,Q1,三月,False,16:45:00,下午,好市多內湖店,好市多,大型,高雄市,Member,金卡會員,Female,46-55,食品飲料,False,1799.03,8,719.61,15111.85,電子支付,14392.24,4.761904762,719.61,5.0,False,False
477-59-2456,2025-01-23,Q1,一月,False,11:15:00,午餐,好市多新莊店,好市多,大型,台北市,Member,金卡會員,Female,46-55,時尚配件,False,1536.33,7,537.71,11292.0,現金,10754.28,4.761904762,537.71,9.2,True,True
832-51-6761,2025-01-19,Q1,一月,True,20:29:00,夜間,家樂福台中店,家樂福,大型,新北市,Member,一般會員,Male,56-65,食品飲料,False,1015.99,8,406.4,8534.34,電子支付,8127.95,4.761904762,406.4,9.6,True,True
869-11-3082,2025-01-27,Q1,一月,False,20:03:00,夜間,全聯中壢店,全聯,中型,台南市,Member,銀卡會員,Male,26-35,美妝保養,True,2884.8,4,576.96,12116.16,信用卡,11539.2,4.761904762,576.96,8.4,True,True
190-59-3964,2025-02-03,Q1,二月,False,14:35:00,下午,全聯板橋店,全聯,中型,桃園市,Member,一般會員,Male,26-35,食品飲料,False,1414.8,5,353.7,7427.7,信用卡,7074.0,4.761904762,353.7,6.0,True,False
366-43-6862,2025-03-25,Q1,三月,False,16:32:00,下午,全聯南京店,全聯,中型,桃園市,Member,一般會員,Male,46-55,3C配件,False,1586.7,4,317.34,6664.14,電子支付,6346.8,4.761904762,317.34,6.7,False,False
186-43-8965,2025-02-24,Q1,二月,False,10:10:00,早晨,全聯永和店,全聯,中型,台中市,Member,金卡會員,Female,26-35,居家生活,True,1430.4,2,143.04,3003.84,信用卡,2860.8,4.761904762,143.04,4.1,False,False
784-21-9238,2025-02-07,Q1,二月,False,14:15:00,下午,全聯逢甲店,全聯,中型,高雄市,Normal,非會員,Male,46-55,運動休閒,False,305.1,1,15.25,320.36,現金,305.1,4.761904762,15.25,5.9,False,False
276-75-6884,2025-03-04,Q1,三月,False,10:05:00,早晨,美廉社台南店,美廉社,小型,桃園市,Normal,非會員,Female,36-45,美妝保養,True,1904.64,3,285.7,5999.62,電子支付,5713.92,4.761904762,285.7,8.7,False,True
109-86-4363,2025-02-14,Q1,二月,False,11:36:00,午餐,好市多台中店,好市多,大型,新北市,Member,金卡會員,Female,36-45,運動休閒,False,2031.3,7,710.96,14930.09,信用卡,14219.13,4.761904762,710.96,4.5,False,False
569-76-2760,2025-01-29,Q1,一月,False,18:15:00,晚餐,全聯新莊店,全聯,中型,新北市,Member,一般會員,Female,26-35,運動休閒,False,660.3,4,132.06,2773.26,信用卡,2641.2,4.761904762,132.06,6.6,True,True
222-42-0244,2025-01-28,Q1,一月,False,13:53:00,午餐,全聯新莊店,全聯,中型,台中市,Member,一般會員,Female,18-25,美妝保養,True,2163.3,9,973.49,20443.18,信用卡,19469.7,4.761904762,973.49,7.7,True,True
760-53-9233,2025-03-26,Q1,三月,False,18:37:00,晚餐,家樂福汐止店,家樂福,大型,台中市,Member,銀卡會員,Male,36-45,時尚配件,False,1237.9,3,185.69,3899.4,電子支付,3713.71,4.761904762,185.69,8.5,False,False
538-22-0304,2025-03-24,Q1,三月,False,18:27:00,晚餐,全聯松山店,全聯,中型,台南市,Member,金卡會員,Male,56-65,3C配件,False,1948.5,10,974.25,20459.25,現金,19485.0,4.761904762,974.25,5.2,False,False
416-17-9926,2025-01-01,Q1,一月,False,14:42:00,下午,楓康板橋店,楓康,中型,台北市,Member,一般會員,Female,36-45,3C配件,False,2137.54,10,1068.77,22444.13,信用卡,21375.36,4.761904762,1068.77,4.3,True,True
237-44-6163,2025-01-24,Q1,一月,False,17:43:00,晚餐,愛買楊梅店,愛買,大型,新北市,Normal,非會員,Male,46-55,3C配件,False,288.73,8,115.49,2425.34,電子支付,2309.85,4.761904762,115.49,7.6,True,True
636-17-0325,2025-02-25,Q1,二月,False,18:37:00,晚餐,美廉社台中店,美廉社,小型,高雄市,Normal,非會員,Male,36-45,美妝保養,True,1734.44,4,346.89,7284.65,現金,6937.76,4.761904762,346.89,9.5,False,False
343-75-9322,2025-01-09,Q1,一月,False,16:34:00,下午,好市多岡山店,好市多,大型,台北市,Member,VIP會員,Female,36-45,運動休閒,False,400.65,8,160.26,3365.45,現金,3205.19,4.761904762,160.26,4.1,True,False
528-14-9470,2025-02-14,Q1,二月,False,14:42:00,下午,全聯新莊店,全聯,中型,高雄市,Normal,非會員,Male,56-65,美妝保養,True,2739.0,1,136.95,2875.95,電子支付,2739.0,4.761904762,136.95,9.2,False,False
427-45-9297,2025-03-12,Q1,三月,False,11:01:00,午餐,家樂福重慶店,家樂福,大型,台中市,Normal,非會員,Female,36-45,居家生活,True,1221.41,7,427.49,8977.37,電子支付,8549.88,4.761904762,427.49,5.4,False,True
807-34-3742,2025-03-26,Q1,三月,False,19:44:00,晚餐,好市多台中店,好市多,大型,高雄市,Member,金卡會員,Male,36-45,時尚配件,False,1770.97,1,88.55,1859.52,現金,1770.97,4.761904762,88.55,5.8,False,False
288-62-1085,2025-01-09,Q1,一月,False,13:34:00,午餐,楓康板橋店,楓康,中型,台中市,Normal,非會員,Male,36-45,時尚配件,False,1109.95,5,277.49,5827.25,電子支付,5549.76,4.761904762,277.49,5.6,True,False
670-71-7306,2025-01-02,Q1,一月,False,20:08:00,夜間,美廉社忠孝店,美廉社,小型,台南市,Normal,非會員,Male,36-45,運動休閒,False,1237.14,6,371.14,7794.0,信用卡,7422.86,4.761904762,371.14,5.1,True,True
660-29-7083,2025-01-15,Q1,一月,False,15:01:00,下午,全聯新莊店,全聯,中型,桃園市,Normal,非會員,Male,26-35,3C配件,False,1676.1,10,838.05,17599.05,現金,16761.0,4.761904762,838.05,5.8,True,False
271-77-8740,2025-01-01,Q1,一月,False,11:40:00,午餐,好市多桃園店,好市多,大型,台中市,Member,VIP會員,Female,36-45,運動休閒,False,987.93,6,296.38,6223.95,電子支付,5927.57,4.761904762,296.38,5.0,True,False
497-36-0989,2025-02-15,Q1,二月,True,15:21:00,下午,好市多高雄店,好市多,大型,桃園市,Member,金卡會員,Male,18-25,時尚配件,False,1756.09,3,263.41,5531.69,現金,5268.27,4.761904762,263.41,7.9,False,False
291-59-1384,2025-02-28,Q1,二月,False,17:38:00,晚餐,好市多桃園店,好市多,大型,新北市,Member,VIP會員,Male,36-45,3C配件,False,2038.74,1,101.94,2140.68,現金,2038.74,4.761904762,101.94,6.0,True,False
860-73-6466,2025-03-01,Q1,三月,True,16:16:00,下午,全聯松山店,全聯,中型,台南市,Normal,非會員,Female,26-35,運動休閒,False,1184.1,2,118.41,2486.61,電子支付,2368.2,4.761904762,118.41,5.0,False,True
549-23-9016,2025-02-13,Q1,二月,False,18:15:00,晚餐,大潤發景平店,大潤發,大型,桃園市,Member,一般會員,Female,26-35,食品飲料,False,415.32,2,41.53,872.17,信用卡,830.64,4.761904762,41.53,8.9,False,False
896-34-0956,2025-01-26,Q1,一月,True,12:43:00,午餐,好市多岡山店,好市多,大型,高雄市,Member,金卡會員,Male,36-45,時尚配件,False,720.83,1,36.04,756.87,現金,720.83,4.761904762,36.04,5.9,True,False
804-38-3935,2025-01-30,Q1,一月,False,11:32:00,午餐,全聯忠孝店,全聯,中型,桃園市,Normal,非會員,Male,46-55,3C配件,False,2813.4,3,422.01,8862.21,信用卡,8440.2,4.761904762,422.01,5.9,True,False
585-90-0249,2025-01-27,Q1,一月,False,18:08:00,晚餐,家樂福台中店,家樂福,大型,新北市,Member,一般會員,Male,18-25,3C配件,False,2196.92,1,109.85,2306.77,電子支付,2196.92,4.761904762,109.85,9.7,True,False
862-29-5914,2025-01-30,Q1,一月,False,17:08:00,晚餐,楓康台中店,楓康,中型,台北市,Normal,非會員,Female,36-45,運動休閒,False,644.54,1,32.23,676.77,信用卡,644.54,4.761904762,32.23,8.6,True,False
845-94-6841,2025-01-08,Q1,一月,False,19:38:00,晚餐,楓康松山店,楓康,中型,新北市,Normal,非會員,Female,56-65,食品飲料,False,2098.94,9,944.52,19835.02,電子支付,18890.5,4.761904762,944.52,4.0,True,True
125-45-2293,2025-01-19,Q1,一月,True,13:11:00,午餐,楓康松山店,楓康,中型,台北市,Member,一般會員,Female,26-35,時尚配件,False,2854.08,6,856.22,17980.7,現金,17124.48,4.761904762,856.22,4.2,True,False
843-73-4724,2025-01-25,Q1,一月,True,11:05:00,午餐,愛買水湳店,愛買,大型,新北市,Normal,非會員,Male,18-25,時尚配件,False,2026.04,1,101.3,2127.34,現金,2026.04,4.761904762,101.3,9.2,True,True
409-33-9708,2025-02-18,Q1,二月,False,10:12:00,早晨,好市多台中店,好市多,大型,高雄市,Member,VIP會員,Female,26-35,時尚配件,False,3329.61,2,332.96,6992.18,電子支付,6659.22,4.761904762,332.96,9.2,False,False
658-66-3967,2025-01-14,Q1,一月,False,15:42:00,下午,全聯板橋店,全聯,中型,台北市,Member,銀卡會員,Male,26-35,美妝保養,True,1595.7,7,558.5,11728.4,電子支付,11169.9,4.761904762,558.5,5.0,True,True
866-70-2814,2025-02-25,Q1,二月,False,11:58:00,午餐,美廉社桃園店,美廉社,小型,桃園市,Normal,非會員,Female,46-55,3C配件,False,1463.34,10,731.67,15365.06,電子支付,14633.39,4.761904762,731.67,10.0,False,True
160-22-2687,2025-01-23,Q1,一月,False,14:21:00,下午,好市多高雄店,好市多,大型,台中市,Member,VIP會員,Female,36-45,美妝保養,True,3244.07,5,811.02,17031.36,電子支付,16220.35,4.761904762,811.02,8.8,True,False
895-03-6665,2025-02-16,Q1,二月,True,10:52:00,早晨,家樂福板橋店,家樂福,大型,新北市,Member,一般會員,Female,56-65,時尚配件,False,1094.86,9,492.69,10346.44,電子支付,9853.76,4.761904762,492.69,4.2,False,True
770-42-8960,2025-01-01,Q1,一月,False,19:31:00,晚餐,家樂福高雄店,家樂福,大型,台中市,Member,一般會員,Male,36-45,食品飲料,False,633.35,8,253.34,5320.11,現金,5066.77,4.761904762,253.34,6.3,True,True
748-45-2862,2025-03-07,Q1,三月,False,18:35:00,晚餐,大潤發景平店,大潤發,大型,新北市,Member,一般會員,Female,18-25,居家生活,True,790.7,4,158.14,3320.93,電子支付,3162.79,4.761904762,158.14,8.2,False,False
234-36-2483,2025-02-15,Q1,二月,True,13:51:00,午餐,美廉社忠孝店,美廉社,小型,台南市,Member,一般會員,Male,26-35,美妝保養,True,1596.39,6,478.92,10057.29,電子支付,9578.37,4.761904762,478.92,5.1,False,True
316-66-3011,2025-01-23,Q1,一月,False,12:35:00,午餐,全聯南京店,全聯,中型,桃園市,Normal,非會員,Female,36-45,食品飲料,False,1428.9,9,643.0,13503.1,現金,12860.1,4.761904762,643.0,5.0,True,True
848-95-6252,2025-02-20,Q1,二月,False,13:24:00,午餐,大潤發桃園店,大潤發,大型,新北市,Normal,非會員,Female,36-45,居家生活,True,2409.52,1,120.48,2530.0,電子支付,2409.52,4.761904762,120.48,7.0,False,False
840-76-5966,2025-01-08,Q1,一月,False,18:06:00,晚餐,好市多新莊店,好市多,大型,高雄市,Member,金卡會員,Male,26-35,運動休閒,False,431.42,2,43.14,905.97,電子支付,862.83,4.761904762,43.14,7.8,True,False
152-03-4217,2025-03-17,Q1,三月,False,11:55:00,午餐,好市多新莊店,好市多,大型,台北市,Member,金卡會員,Female,36-45,居家生活,True,381.38,9,171.62,3604.01,信用卡,3432.39,4.761904762,171.62,4.3,False,False
533-66-5566,2025-01-12,Q1,一月,True,11:42:00,午餐,全聯永和店,全聯,中型,台南市,Member,一般會員,Female,46-55,居家生活,True,1532.1,7,536.24,11260.94,現金,10724.7,4.761904762,536.24,7.0,True,True
124-31-1458,2025-01-08,Q1,一月,False,14:30:00,下午,好市多中和店,好市多,大型,高雄市,Member,金卡會員,Female,26-35,3C配件,False,2690.94,3,403.64,8476.45,現金,8072.81,4.761904762,403.64,6.6,True,True
176-78-1170,2025-01-26,Q1,一月,True,15:11:00,下午,楓康豐原店,楓康,中型,台中市,Normal,非會員,Male,56-65,美妝保養,True,973.73,3,146.06,3067.24,電子支付,2921.18,4.761904762,146.06,7.3,True,True
361-59-0574,2025-03-15,Q1,三月,True,14:48:00,下午,家樂福台中店,家樂福,大型,高雄市,Member,一般會員,Male,46-55,運動休閒,False,2714.81,8,1085.93,22804.43,信用卡,21718.51,4.761904762,1085.93,6.5,False,False
101-81-4070,2025-01-17,Q1,一月,False,12:36:00,午餐,美廉社新莊店,美廉社,小型,台北市,Member,一般會員,Female,36-45,美妝保養,True,1741.37,2,174.14,3656.88,電子支付,3482.74,4.761904762,174.14,4.9,True,True
631-34-1880,2025-01-08,Q1,一月,False,19:09:00,晚餐,大潤發中崙店,大潤發,大型,台中市,Member,銀卡會員,Male,26-35,食品飲料,False,678.98,3,101.85,2138.78,信用卡,2036.93,4.761904762,101.85,4.3,True,True
852-82-2749,2025-01-06,Q1,一月,False,13:35:00,午餐,全聯桃園店,全聯,中型,台北市,Member,一般會員,Male,46-55,運動休閒,False,1937.7,4,387.54,8138.34,電子支付,7750.8,4.761904762,387.54,9.3,True,True
873-14-6353,2025-02-16,Q1,二月,True,10:33:00,早晨,大潤發古亭店,大潤發,大型,台中市,Member,一般會員,Male,18-25,食品飲料,False,693.22,7,242.63,5095.19,電子支付,4852.56,4.761904762,242.63,7.1,False,True
584-66-4073,2025-03-13,Q1,三月,False,15:45:00,下午,全聯桃園店,全聯,中型,台中市,Member,銀卡會員,Male,26-35,時尚配件,False,1695.0,1,84.75,1779.75,電子支付,1695.0,4.761904762,84.75,9.6,False,False
544-55-9589,2025-01-28,Q1,一月,False,11:51:00,午餐,好市多汐止店,好市多,大型,高雄市,Member,金卡會員,Female,46-55,3C配件,False,724.55,10,362.27,7607.76,現金,7245.48,4.761904762,362.27,6.2,True,True
166-19-2553,2025-01-18,Q1,一月,True,17:26:00,晚餐,好市多汐止店,好市多,大型,桃園市,Member,金卡會員,Male,46-55,運動休閒,False,3011.12,6,903.34,18970.05,現金,18066.71,4.761904762,903.34,9.9,True,False
737-88-5876,2025-03-19,Q1,三月,False,11:52:00,午餐,大潤發中崙店,大潤發,大型,台中市,Member,銀卡會員,Male,26-35,居家生活,True,650.49,4,130.1,2732.06,信用卡,2601.96,4.761904762,130.1,5.9,False,True
154-87-7367,2025-03-15,Q1,三月,True,14:04:00,下午,大潤發桃園店,大潤發,大型,台北市,Member,一般會員,Male,26-35,居家生活,True,1822.71,8,729.08,15310.78,電子支付,14581.69,4.761904762,729.08,6.3,False,False
885-56-0389,2025-02-12,Q1,二月,False,17:49:00,晚餐,愛買中壢店,愛買,大型,桃園市,Member,一般會員,Male,46-55,時尚配件,False,1431.35,1,71.57,1502.92,現金,1431.35,4.761904762,71.57,4.0,False,True
608-05-3804,2025-02-25,Q1,二月,False,20:19:00,夜間,家樂福桂林店,家樂福,大型,新北市,Member,一般會員,Male,56-65,3C配件,False,1192.02,1,59.6,1251.62,電子支付,1192.02,4.761904762,59.6,6.1,False,True
448-61-3783,2025-03-21,Q1,三月,False,16:08:00,下午,全聯台中店,全聯,中型,台北市,Member,一般會員,Female,46-55,3C配件,False,2700.6,8,1080.24,22685.04,信用卡,21604.8,4.761904762,1080.24,4.5,False,False
761-49-0439,2025-01-19,Q1,一月,True,10:17:00,早晨,大潤發中崙店,大潤發,大型,新北市,Member,一般會員,Female,18-25,3C配件,False,337.95,8,135.18,2838.81,電子支付,2703.62,4.761904762,135.18,8.6,True,True
490-95-0021,2025-01-08,Q1,一月,False,14:25:00,下午,美廉社大安店,美廉社,小型,桃園市,Normal,非會員,Female,46-55,食品飲料,False,920.58,10,460.29,9666.1,電子支付,9205.81,4.761904762,460.29,6.0,True,True
115-38-7388,2025-03-30,Q1,三月,True,12:51:00,午餐,全聯永和店,全聯,中型,新北市,Normal,非會員,Female,36-45,時尚配件,False,305.4,8,122.16,2565.36,信用卡,2443.2,4.761904762,122.16,9.5,False,True
311-13-6971,2025-02-20,Q1,二月,False,15:18:00,下午,好市多台中店,好市多,大型,台北市,Member,金卡會員,Male,36-45,運動休閒,False,1081.58,10,540.79,11356.61,信用卡,10815.82,4.761904762,540.79,9.9,False,False
